timestamp,power
2017-11-03 21:30:00,5058.8384
2017-11-03 21:45:00,4846.3745
2017-11-03 22:00:00,4694.8262
2017-11-03 22:15:00,4240.7388
2017-11-03 22:30:00,4035.8342
2017-11-03 22:45:00,4074.6553
2017-11-03 23:00:00,4022.9636
2017-11-03 23:15:00,3918.5168
2017-11-03 23:30:00,3969.0674
2017-11-03 23:45:00,3889.7969
2017-11-04 00:00:00,3946.0645
2017-11-04 00:15:00,3841.9395
2017-11-04 00:30:00,3777.8369
2017-11-04 00:45:00,3694.6091
2017-11-04 01:00:00,3682.6028
2017-11-04 01:15:00,3597.5439
2017-11-04 01:30:00,3559.7549
2017-11-04 01:45:00,3527.2642
2017-11-04 02:00:00,3513.8748
2017-11-04 02:15:00,3457.5732
2017-11-04 02:30:00,3450.2532
2017-11-04 02:45:00,3373.2544
2017-11-04 03:00:00,3467.1938
2017-11-04 03:15:00,3381.7722
2017-11-04 03:30:00,3318.5586
2017-11-04 03:45:00,3344.8706
2017-11-04 04:00:00,3279.2393
2017-11-04 04:15:00,3271.7573
2017-11-04 04:30:00,3290.9111
2017-11-04 04:45:00,3292.3354
2017-11-04 05:00:00,3262.5188
2017-11-04 05:15:00,3262.5188
2017-11-04 05:30:00,3197.7839
2017-11-04 05:45:00,3240.1243
2017-11-04 06:00:00,3237.4399
2017-11-04 06:15:00,3296.9146
2017-11-04 06:30:00,3296.9146
2017-11-04 06:45:00,3450.0659
2017-11-04 07:00:00,3554.8628
2017-11-04 07:15:00,3615.6123
2017-11-04 07:30:00,3688.6611
2017-11-04 07:45:00,3737.2959
2017-11-04 08:00:00,4164.9888
2017-11-04 08:15:00,4451.4893
2017-11-04 08:30:00,4668.7041
2017-11-04 08:45:00,4873.8081
2017-11-04 09:00:00,5064.7378
2017-11-04 09:15:00,5064.7378
2017-11-04 09:30:00,5388.0684
2017-11-04 09:45:00,5585.1641
2017-11-04 10:00:00,5717.0376
2017-11-04 10:15:00,6033.5557
2017-11-04 10:30:00,6107.3389
2017-11-04 10:45:00,6076.6426
2017-11-04 11:00:00,6036.3799
2017-11-04 11:15:00,5845.3506
2017-11-04 11:30:00,5845.3506
2017-11-04 11:45:00,5845.3506
2017-11-04 12:00:00,5831.0664
2017-11-04 12:15:00,5831.0664
2017-11-04 12:30:00,5764.5825
2017-11-04 12:45:00,5764.5825
2017-11-04 13:00:00,5700.6523
2017-11-04 13:15:00,5622.6621
2017-11-04 13:30:00,5622.6621
2017-11-04 13:45:00,5576.3755
2017-11-04 14:00:00,5563.3306
2017-11-04 14:15:00,5639.5137
2017-11-04 14:30:00,5444.9268
2017-11-04 14:45:00,5492.1748
2017-11-04 15:00:00,5492.1748
2017-11-04 15:15:00,5553.0557
2017-11-04 15:30:00,5492.3804
2017-11-04 15:45:00,5390.7808
2017-11-04 16:00:00,5289.0962
2017-11-04 16:15:00,5196.4097
2017-11-04 16:30:00,5075.8882
2017-11-04 16:45:00,5039.5381
2017-11-04 17:00:00,5039.5381
2017-11-04 17:15:00,5039.5381
2017-11-04 17:30:00,5196.4023
2017-11-04 17:45:00,5284.9658
2017-11-04 18:00:00,5234.4575
2017-11-04 18:15:00,5319.1563
2017-11-04 18:30:00,5253.7158
2017-11-04 18:45:00,5143.1523
2017-11-04 19:00:00,5204.1533
2017-11-04 19:15:00,5138.7275
2017-11-04 19:30:00,5138.7275
2017-11-04 19:45:00,5036.3125
2017-11-04 20:00:00,4851.9312
2017-11-04 20:15:00,4849.1621
2017-11-04 20:30:00,4905.6782
2017-11-04 20:45:00,4903.0342
2017-11-04 21:00:00,4795.4453
2017-11-04 21:15:00,4802.0879
2017-11-04 21:30:00,4854.8379
2017-11-04 21:45:00,4651.9771
2017-11-04 22:00:00,4470.4424
2017-11-04 22:15:00,4209.1411
2017-11-04 22:30:00,3987.5293
2017-11-04 22:45:00,3987.5293
2017-11-04 23:00:00,3981.0254
2017-11-04 23:15:00,3881.8704
2017-11-04 23:30:00,3841.2788
2017-11-04 23:45:00,3806.2871
2017-11-05 00:00:00,3737.4553
2017-11-05 00:15:00,3654.2119
2017-11-05 00:30:00,3726.4727
2017-11-05 00:45:00,3547.8823
2017-11-05 01:00:00,3479.8318
2017-11-05 01:15:00,3473.7646
2017-11-05 01:30:00,3446.1528
2017-11-05 01:45:00,3352.0347
2017-11-05 02:00:00,3428.2839
2017-11-05 02:15:00,3428.2839
2017-11-05 02:30:00,3331.8958
2017-11-05 02:45:00,3346.6963
2017-11-05 03:00:00,3389.4883
2017-11-05 03:15:00,3311.3647
2017-11-05 03:30:00,3275.5161
2017-11-05 03:45:00,3262.3486
2017-11-05 04:00:00,3230.6753
2017-11-05 04:15:00,3209.6216
2017-11-05 04:30:00,3187.3745
2017-11-05 04:45:00,3187.3745
2017-11-05 05:00:00,3176.7004
2017-11-05 05:15:00,3070.2151
2017-11-05 05:30:00,3051.9873
2017-11-05 05:45:00,3016.9038
2017-11-05 06:00:00,3010.8501
2017-11-05 06:15:00,3062.3735
2017-11-05 06:30:00,3086.5762
2017-11-05 06:45:00,3210.4695
2017-11-05 07:00:00,3063.5674
2017-11-05 07:15:00,3063.5674
2017-11-05 07:30:00,3281.5566
2017-11-05 07:45:00,3413.0493
2017-11-05 08:00:00,3461.0229
2017-11-05 08:15:00,3519.9067
2017-11-05 08:30:00,3503.3438
2017-11-05 08:45:00,3521.0176
2017-11-05 09:00:00,3461.2056
2017-11-05 09:15:00,3499.0703
2017-11-05 09:30:00,3463.3057
2017-11-05 09:45:00,3445.2083
2017-11-05 10:00:00,3629.3418
2017-11-05 10:15:00,3643.7019
2017-11-05 10:30:00,3652.2529
2017-11-05 10:45:00,3779.6289
2017-11-05 11:00:00,3723.7441
2017-11-05 11:15:00,3697.3125
2017-11-05 11:30:00,3776.6089
2017-11-05 11:45:00,3767.0356
2017-11-05 12:00:00,3889.2866
2017-11-05 12:15:00,3908.7483
2017-11-05 12:30:00,3958.9736
2017-11-05 12:45:00,3975.3735
2017-11-05 13:00:00,4010.6343
2017-11-05 13:15:00,4000.6802
2017-11-05 13:30:00,4163.9956
2017-11-05 13:45:00,4284.4204
2017-11-05 14:00:00,4335.0015
2017-11-05 14:15:00,4521.1182
2017-11-05 14:30:00,4553.2539
2017-11-05 14:45:00,4554.7715
2017-11-05 15:00:00,4573.3921
